ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,studytime,contrast,direction,study,timepoint,signed_fold_enrichment,description_sentence
GO:0051262,protein tetramerization,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P61769/Q9UBR1,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Protein tetramerization
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,P30046/P16671,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Positive regulation of tumor necrosis factor superfamily cytokine production
GO:1905037,autophagosome organization,2/130,20/1568,0.1,1.20615384615385,0.278899472426952,0.503872775156035,0.944554011627578,0.911950743586401,Q86VP3/Q9H082,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.20615384615385,Autophagosome organization
GO:0010605,negative regulation of macromolecule metabolic process,21/130,249/1568,0.0843373493975904,1.01723818350324,0.0891446956679965,0.504850591733696,0.944554011627578,0.911950743586401,Q9Y468/O43734/P49788/P25686/Q9Y639/Q9NQC7/P35813/P47989/P02649/Q8TDG2/P16671/P26012/P01023/P17813/P22626/P15941/P19827/P50148/Q96FZ7/P04004/Q14254,21,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.01723818350324,Negative regulation of macromolecule metabolic process
GO:0050776,regulation of immune response,12/130,141/1568,0.0851063829787234,1.02651391162029,0.0991969011866249,0.509535015765569,0.944554011627578,0.911950743586401,Q9Y4E8/P07947/Q9NQC7/P02649/Q9HCE0/Q2M389/Q13410/O14966/P16671/P01023/P61769/Q92503,12,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02651391162029,Regulation of immune response
GO:0048523,negative regulation of cellular process,41/130,491/1568,0.0835030549898167,1.00717530941564,0.0576634017647469,0.512262147278044,0.944554011627578,0.911950743586401,P08779/Q9Y468/Q9Y4E8/O43734/P62330/Q9P0V3/P49788/P25686/Q9Y639/Q9NQC7/P30046/Q8TD08/Q9BUP3/P36969/Q9UKS6/P35813/P47989/Q96C24/P02649/P06727/Q8TDG2/Q969X1/O60488/O14966/O75351/O95445/P16671/P26012/P17813/P22626/Q9H082/Q9UHI8/P61769/P15941/P50148/Q96FZ7/P61224/Q92503/P24821/P62745/Q14254,41,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00717530941564,Negative regulation of cellular process
GO:0050877,nervous system process,8/130,93/1568,0.0860215053763441,1.03755169561621,0.112228135408476,0.513276492704007,0.944554011627578,0.911950743586401,Q92542/P02649/Q5T601/Q2M389/Q01814/P16671/P62873/P61769,8,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03755169561621,Nervous system process
GO:0045785,positive regulation of cell adhesion,7/130,81/1568,0.0864197530864198,1.04235517568851,0.117657670097313,0.514607883599865,0.944554011627578,0.911950743586401,P07947/Q9NQC7/P16671/P61769/P04004/Q13277/Q14254,7,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.04235517568851,Positive regulation of cell adhesion
GO:0048729,tissue morphogenesis,7/130,81/1568,0.0864197530864198,1.04235517568851,0.117657670097313,0.514607883599865,0.944554011627578,0.911950743586401,P08779/Q8N3R9/P35613/P11233/P17813/P24821/P62745,7,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.04235517568851,Tissue morphogenesis
GO:0062197,cellular response to chemical stress,5/130,57/1568,0.087719298245614,1.05802968960864,0.134147373711353,0.518236899795285,0.944554011627578,0.911950743586401,Q9Y4E8/P06727/P08294/P16671/P62745,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.05802968960864,Cellular response to chemical stress
GO:0031323,regulation of cellular metabolic process,40/130,480/1568,0.0833333333333333,1.00512820512821,0.0405413579061042,0.519157876306882,0.944554011627578,0.911950743586401,Q9Y468/O43734/Q9P0V3/Q92542/Q15382/P07947/P21695/Q9Y639/Q9NQC7/P30046/Q8TD08/Q9BUP3/Q9UKS6/P35813/P47989/P02649/P06727/Q8TDG2/P35613/Q13410/P08754/Q8WTV0/P04114/P16671/P26012/P17813/P22626/P61769/P15941/P50148/Q96FZ7/O00159/Q96AE4/P04004/Q13277/P24821/Q9NZH0/Q13393/Q14254/Q96AD5,40,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00512820512821,Regulation of cellular metabolic process
GO:0007600,sensory perception,4/130,45/1568,0.0888888888888889,1.07213675213675,0.14758411707675,0.520892637113549,0.944554011627578,0.911950743586401,Q01814/P16671/P62873/P61769,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07213675213675,Sensory perception
GO:0010720,positive regulation of cell development,4/130,45/1568,0.0888888888888889,1.07213675213675,0.14758411707675,0.520892637113549,0.944554011627578,0.911950743586401,Q15382/Q9Y639/Q9NQC7/Q96S86,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07213675213675,Positive regulation of cell development
GO:0032386,regulation of intracellular transport,4/130,45/1568,0.0888888888888889,1.07213675213675,0.14758411707675,0.520892637113549,0.944554011627578,0.911950743586401,P35813/O14966/P16671/Q9Y3E7,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07213675213675,Regulation of intracellular transport
GO:0070372,regulation of ERK1 and ERK2 cascade,4/130,45/1568,0.0888888888888889,1.07213675213675,0.14758411707675,0.520892637113549,0.944554011627578,0.911950743586401,P30046/P02649/P16671/P61224,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.07213675213675,Regulation of ERK1 and ERK2 cascade
GO:0007417,central nervous system development,10/130,118/1568,0.0847457627118644,1.02216427640156,0.0752553346490128,0.522667757577908,0.944554011627578,0.911950743586401,Q8N3R9/Q92542/Q15382/P36969/O75351/Q96S86/P61769/Q9NP72/P04004/Q86X29,10,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02216427640156,Central nervous system development
GO:0001932,regulation of protein phosphorylation,9/130,106/1568,0.0849056603773585,1.02409288824383,0.0772137853266826,0.524229588426795,0.944554011627578,0.911950743586401,P07947/Q9Y639/P47989/P02649/P16671/P50148/Q96FZ7/P04004/Q9NZH0,9,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02409288824383,Regulation of protein phosphorylation
GO:0010959,regulation of metal ion transport,3/130,33/1568,0.0909090909090909,1.0965034965035,0.168411816548317,0.524649405700076,0.944554011627578,0.911950743586401,Q9UKS6/P62879/P61769,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Regulation of metal ion transport
GO:0046879,hormone secretion,3/130,33/1568,0.0909090909090909,1.0965034965035,0.168411816548317,0.524649405700076,0.944554011627578,0.911950743586401,Q96C24/O60488/P29992,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Hormone secretion
GO:0061025,membrane fusion,3/130,33/1568,0.0909090909090909,1.0965034965035,0.168411816548317,0.524649405700076,0.944554011627578,0.911950743586401,Q9Y3E7/Q96FZ7/Q13277,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Membrane fusion
GO:1901292,nucleoside phosphate catabolic process,3/130,33/1568,0.0909090909090909,1.0965034965035,0.168411816548317,0.524649405700076,0.944554011627578,0.911950743586401,P21695/P47989/Q9UBR1,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Nucleoside phosphate catabolic process
GO:0051640,organelle localization,8/130,94/1568,0.0851063829787234,1.02651391162029,0.0796921824732103,0.526054261447294,0.944554011627578,0.911950743586401,Q8TD08/Q96C24/O75351/Q86VP3/Q9Y3E7/Q96FZ7/O00159/Q13277,8,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02651391162029,Organelle localization
GO:0003002,regionalization,2/130,21/1568,0.0952380952380952,1.14871794871795,0.206231313777838,0.530619287236037,0.944554011627578,0.911950743586401,Q9Y673/P17813,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Regionalization
GO:0006606,protein import into nucleus,2/130,21/1568,0.0952380952380952,1.14871794871795,0.206231313777838,0.530619287236037,0.944554011627578,0.911950743586401,O43734/P16671,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Protein import into nucleus
GO:0007029,endoplasmic reticulum organization,2/130,21/1568,0.0952380952380952,1.14871794871795,0.206231313777838,0.530619287236037,0.944554011627578,0.911950743586401,Q8TD08/Q9NP72,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Endoplasmic reticulum organization
GO:0016482,cytosolic transport,2/130,21/1568,0.0952380952380952,1.14871794871795,0.206231313777838,0.530619287236037,0.944554011627578,0.911950743586401,O14966/P51151,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Cytosolic transport
GO:0032006,regulation of TOR signaling,2/130,21/1568,0.0952380952380952,1.14871794871795,0.206231313777838,0.530619287236037,0.944554011627578,0.911950743586401,Q9P0V3/Q15382,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Regulation of TOR signaling
GO:0051099,positive regulation of binding,2/130,21/1568,0.0952380952380952,1.14871794871795,0.206231313777838,0.530619287236037,0.944554011627578,0.911950743586401,P61769/P04004,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.14871794871795,Positive regulation of binding
GO:0048193,Golgi vesicle transport,6/130,70/1568,0.0857142857142857,1.03384615384615,0.0870821551988334,0.530902993296916,0.944554011627578,0.911950743586401,P51153/Q8TD08/Q7Z5G4/P48739/Q9H4A5/Q9H082,6,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03384615384615,Golgi vesicle transport
GO:0008283,cell population proliferation,17/130,204/1568,0.0833333333333333,1.00512820512821,0.0236047833402799,0.53364777379421,0.944554011627578,0.911950743586401,Q9P0V3/Q92542/P49788/P25686/Q8TD08/P47989/P02649/Q8WTV0/O60884/Q96S86/P17813/Q9UHI8/P62873/P61769/P61224/Q13277/P24821,17,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00512820512821,Cell population proliferation
GO:0010975,regulation of neuron projection development,5/130,58/1568,0.0862068965517242,1.03978779840849,0.0928115794227481,0.534301895748655,0.944554011627578,0.911950743586401,P62330/Q9Y639/P02649/O14966/P61769,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03978779840849,Regulation of neuron projection development
GO:0070647,protein modification by small protein conjugation or removal,5/130,58/1568,0.0862068965517242,1.03978779840849,0.0928115794227481,0.534301895748655,0.944554011627578,0.911950743586401,Q9Y4E8/O43734/P25686/Q9NQC7/P63208,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03978779840849,Protein modification by small protein conjugation or removal
GO:0055085,transmembrane transport,9/130,107/1568,0.0841121495327103,1.01452192667146,0.0467754260252069,0.536217388998294,0.944554011627578,0.911950743586401,O95436/P07947/Q9UN76/Q15758/Q01814/Q8WTV0/P16671/Q6UXY8/P62879,9,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.01452192667146,Transmembrane transport
GO:0031327,negative regulation of cellular biosynthetic process,14/130,168/1568,0.0833333333333333,1.00512820512821,0.0211437854377321,0.537645651072458,0.944554011627578,0.911950743586401,Q9Y468/O43734/Q9Y639/Q9NQC7/P35813/P47989/P02649/Q8TDG2/P16671/P26012/P17813/P22626/P15941/Q14254,14,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00512820512821,Negative regulation of cellular biosynthetic process
GO:0044089,positive regulation of cellular component biogenesis,7/130,83/1568,0.0843373493975904,1.01723818350324,0.0485058422760287,0.541714739911467,0.944554011627578,0.911950743586401,P62330/Q8TD08/P02649/O75351/P16671/P11233/P61224,7,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.01723818350324,Positive regulation of cellular component biogenesis
GO:0031099,regeneration,3/130,34/1568,0.0882352941176471,1.06425339366516,0.113854337559467,0.545455837304583,0.944554011627578,0.911950743586401,P06727/P04004/P24821,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.06425339366516,Regeneration
GO:0051402,neuron apoptotic process,3/130,34/1568,0.0882352941176471,1.06425339366516,0.113854337559467,0.545455837304583,0.944554011627578,0.911950743586401,Q92542/Q9HCE0/Q969X1,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.06425339366516,Neuron apoptotic process
GO:0051962,positive regulation of nervous system development,3/130,34/1568,0.0882352941176471,1.06425339366516,0.113854337559467,0.545455837304583,0.944554011627578,0.911950743586401,Q15382/Q9Y639/Q96S86,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.06425339366516,Positive regulation of nervous system development
GO:0061041,regulation of wound healing,3/130,34/1568,0.0882352941176471,1.06425339366516,0.113854337559467,0.545455837304583,0.944554011627578,0.911950743586401,P02649/P16671/P04004,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.06425339366516,Regulation of wound healing
GO:0043933,protein-containing complex organization,21/130,254/1568,0.0826771653543307,0.997213809812235,-0.0145799711787052,0.546022785160245,0.944554011627578,0.911950743586401,P62330/Q9NQC7/Q8TD08/P36969/P02649/P06727/Q15758/Q9HCE0/Q8N511/O75351/Q8WTV0/O95445/P04114/P16671/P61769/Q9Y3E7/Q9H0Q0/Q96FZ7/Q9UBR1/P04004/P61224,21,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,0.997213809812235,Protein-containing complex organization
GO:0043410,positive regulation of MAPK cascade,5/130,59/1568,0.0847457627118644,1.02216427640156,0.0521628935982017,0.550128497722339,0.944554011627578,0.911950743586401,P30046/P47989/P02649/P16671/P61224,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02216427640156,Positive regulation of MAPK cascade
GO:0045862,positive regulation of proteolysis,5/130,59/1568,0.0847457627118644,1.02216427640156,0.0521628935982017,0.550128497722339,0.944554011627578,0.911950743586401,Q92542/P25686/Q9UKS6/P47989/P02649,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02216427640156,Positive regulation of proteolysis
GO:0010628,positive regulation of gene expression,12/130,145/1568,0.0827586206896552,0.998196286472148,-0.00685292288738811,0.551435978212582,0.944554011627578,0.911950743586401,O43734/P30046/P35613/P04114/P16671/P26012/P17813/P61769/Q96AE4/P24821/Q9NZH0/Q13393,12,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,0.998196286472148,Positive regulation of gene expression
GO:0006397,mRNA processing,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,P55081/P22626,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,MRNA processing
GO:0007266,Rho protein signal transduction,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,P02649/P62745,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Rho protein signal transduction
GO:0032388,positive regulation of intracellular transport,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,P35813/O14966,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Positive regulation of intracellular transport
GO:0038127,ERBB signaling pathway,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,P11233/Q96FZ7,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,ERBB signaling pathway
GO:0042180,cellular ketone metabolic process,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,P21695/P06727,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Cellular ketone metabolic process
GO:0044706,multi-multicellular organism process,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,P35613/O60488,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Multi-multicellular organism process
GO:0072331,signal transduction by p53 class mediator,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,Q9Y4E8/P15941,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Signal transduction by p53 class mediator
GO:1903311,regulation of mRNA metabolic process,2/130,22/1568,0.0909090909090909,1.0965034965035,0.137017606237858,0.5563794460425,0.944554011627578,0.911950743586401,O43734/P22626,2,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.0965034965035,Regulation of mRNA metabolic process
GO:0032984,protein-containing complex disassembly,4/130,47/1568,0.0851063829787234,1.02651391162029,0.0554734092894368,0.556482259279646,0.944554011627578,0.911950743586401,Q9HCE0/O75351/Q9Y3E7/Q96FZ7,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02651391162029,Protein-containing complex disassembly
GO:0060326,cell chemotaxis,4/130,47/1568,0.0851063829787234,1.02651391162029,0.0554734092894368,0.556482259279646,0.944554011627578,0.911950743586401,P51153/P30046/P35613/P17813,4,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.02651391162029,Cell chemotaxis
GO:0006355,regulation of DNA-templated transcription,14/130,170/1568,0.0823529411764706,0.993303167420815,-0.0277950236599071,0.5569914643797,0.944554011627578,0.911950743586401,Q9Y468/P07947/Q9NQC7/Q8TD08/Q9BUP3/P35813/P02649/Q8TDG2/P16671/P17813/P22626/P15941/O00159/Q96AE4,14,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,0.993303167420815,Regulation of DNA-templated transcription
GO:2001141,regulation of RNA biosynthetic process,14/130,170/1568,0.0823529411764706,0.993303167420815,-0.0277950236599071,0.5569914643797,0.944554011627578,0.911950743586401,Q9Y468/P07947/Q9NQC7/Q8TD08/Q9BUP3/P35813/P02649/Q8TDG2/P16671/P17813/P22626/P15941/O00159/Q96AE4,14,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,0.993303167420815,Regulation of RNA biosynthetic process
GO:0019953,sexual reproduction,6/130,72/1568,0.0833333333333333,1.00512820512821,0.0133903698130918,0.559719225562035,0.944554011627578,0.911950743586401,Q6ZUX7/Q8TD08/P36969/Q9Y2H6/P04114/Q9UHI8,6,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00512820512821,Sexual reproduction
GO:0007268,chemical synaptic transmission,5/130,60/1568,0.0833333333333333,1.00512820512821,0.0121749468628417,0.56569976118114,0.944554011627578,0.911950743586401,Q92542/Q9Y639/P02649/P61224/Q13277,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00512820512821,Chemical synaptic transmission
GO:0098916,anterograde trans-synaptic signaling,5/130,60/1568,0.0833333333333333,1.00512820512821,0.0121749468628417,0.56569976118114,0.944554011627578,0.911950743586401,Q92542/Q9Y639/P02649/P61224/Q13277,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00512820512821,Anterograde trans-synaptic signaling
GO:0099537,trans-synaptic signaling,5/130,60/1568,0.0833333333333333,1.00512820512821,0.0121749468628417,0.56569976118114,0.944554011627578,0.911950743586401,Q92542/Q9Y639/P02649/P61224/Q13277,5,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.00512820512821,Trans-synaptic signaling
GO:0002699,positive regulation of immune effector process,3/130,35/1568,0.0857142857142857,1.03384615384615,0.0608693971172297,0.565732444114728,0.944554011627578,0.911950743586401,P16671/P61769/Q9NZH0,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03384615384615,Positive regulation of immune effector process
GO:0009314,response to radiation,3/130,35/1568,0.0857142857142857,1.03384615384615,0.0608693971172297,0.565732444114728,0.944554011627578,0.911950743586401,P50148/P29992/P62745,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03384615384615,Response to radiation
GO:0009914,hormone transport,3/130,35/1568,0.0857142857142857,1.03384615384615,0.0608693971172297,0.565732444114728,0.944554011627578,0.911950743586401,Q96C24/O60488/P29992,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03384615384615,Hormone transport
GO:0051348,negative regulation of transferase activity,3/130,35/1568,0.0857142857142857,1.03384615384615,0.0608693971172297,0.565732444114728,0.944554011627578,0.911950743586401,P02649/P50148/Q96FZ7,3,Vital (2 mo.),BEP+ExBf,Upregulated,Mumta-LW,2 mo.,1.03384615384615,Negative regulation of transferase activity
