"study","visit","biomarker","label","category","outcome_class","arm","mean","mean_cil","mean_ciu","N","raw_mean","raw_sd","raw_median","raw_q25","raw_q75"
"Misame","3-4 mo.","Fe","Iron","Micronutrient","primary","BEP",352.963496310437,324.055097855645,381.871894765228,121,330.301800730437,149.866639559325,298.96524552529,226.34436418554,408.656095401326
"Misame","3-4 mo.","Cu","Copper","Micronutrient","primary","Control",229.600328545783,216.072051428258,243.128605663307,156,225.956187335314,89.5185623141064,224.482039992677,163.684622839113,275.259481518142
"Misame","3-4 mo.","Cu","Copper","Micronutrient","primary","BEP",232.551559937426,219.910648060568,245.192471814285,121,236.960159742091,81.8801134069319,230.340306381651,178.296009372288,285.061034654334
"Misame","3-4 mo.","Zn","Zinc","Micronutrient","primary","Control",1558.35110664339,1454.77910954877,1661.92310373801,156,1537.33007003506,643.288052651072,1505.46473388972,1059.3049739679,1953.78777356894
"Misame","3-4 mo.","Zn","Zinc","Micronutrient","primary","BEP",1537.8928809477,1437.37222643695,1638.41353545845,121,1558.92141556262,667.614720117405,1495.28979553355,1035.40150522531,1971.83320426637
"Misame","3-4 mo.","Bio","biotin","Other B vitamins","primary","Control",10.5261392810292,9.95135519686111,11.1009233651972,157,10.2505447750891,3.93193846500269,10.1225086454231,7.82506245431835,12.6359540510762
"Misame","3-4 mo.","Bio","biotin","Other B vitamins","primary","BEP",10.4220727082065,9.8607454455664,10.9833999708466,123,10.6860702324719,3.67965659589066,10.4229439165676,8.03124352275083,12.4346820557016
"Misame","3-4 mo.","Cr","Chromium","Micronutrient","primary","Control",13.9012881371764,11.8704269051875,15.9321493691653,156,15.1577137824197,14.8627818954207,10.7256078462156,6.90336578288415,16.6253282903074
"Misame","3-4 mo.","Cr","Chromium","Micronutrient","primary","BEP",14.2043748083984,12.2377487496215,16.1710008671754,121,12.6227061768701,8.97461141481264,10.6373500691188,7.05111903135542,15.1044929410317
"Misame","3-4 mo.","Na","Sodium","Micronutrient","primary","Control",149.352592783462,133.240849365007,165.464336201916,156,157.569862028638,156.671437111635,122.517219675566,98.2753637721795,154.337246873903
"Misame","3-4 mo.","Na","Sodium","Micronutrient","primary","BEP",151.956460821269,128.61436441318,175.298557229359,121,141.907477172803,95.6540538099725,121.196205106689,98.631801152923,150.176696627519
"Misame","3-4 mo.","Mo","Molybdenum","Micronutrient","primary","Control",1.99927311002378,1.63225628473468,2.36628993531288,156,2.09210537060573,2.99041493635804,0.972697167433409,0.383348647806851,2.57925240245535
"Misame","3-4 mo.","Mo","Molybdenum","Micronutrient","primary","BEP",1.96016006986105,1.53032984472807,2.38999029499404,121,1.82307067719956,2.53068448726595,0.909730767146318,0.316744502885469,2.23134361792038
"Misame","3-4 mo.","G.tocopherol","γ-Tocopherol","Micronutrient","primary","Control",1.30310171506528,1.19267201691884,1.41353141321172,158,1.28178716114499,0.65879609163812,1.19547300609423,0.701865762864003,1.77945292265363
"Misame","3-4 mo.","G.tocopherol","γ-Tocopherol","Micronutrient","primary","BEP",1.31033248270055,1.21734273466909,1.40332223073202,123,1.34197801840006,0.650234853186377,1.41805585349704,0.759813864175237,1.77446869373755
"Misame","3-4 mo.","Protein","Total Protein","Macronutrient","primary","Control",0.940664674522145,0.904092839629209,0.97723650941508,156,0.961326923076923,0.291467104622328,0.927,0.80375,1.07075
"Misame","3-4 mo.","Protein","Total Protein","Macronutrient","primary","BEP",0.940739087116513,0.895681152831235,0.985797021401791,123,0.914951219512195,0.195171755114315,0.891,0.787,1.017
"Vital","1.5 mo.","B2","vitamin B2 (expressed as riboflavin)","B2","primary","Control",64.4819175493639,54.9953865787325,73.9684485199954,50,65.9825690808553,42.3404082020524,57.5036559982789,36.7161733649635,91.3165628588055
"Vital","1.5 mo.","B2","vitamin B2 (expressed as riboflavin)","B2","primary","BEP",155.836207283533,133.562973309902,178.109441257164,100,156.448204757294,119.941005431926,121.851257332606,81.9625131996042,183.95118753668
"Vital","1.5 mo.","Bio","biotin","Other B vitamins","primary","Control",9.13578496078196,7.8241380043479,10.447431917216,50,9.13578496078196,4.76418188914692,8.67924116639576,5.45643470387381,11.3252315446126
"Vital","1.5 mo.","Bio","biotin","Other B vitamins","primary","BEP",21.2800178901468,18.2696819038708,24.2903538764228,100,21.2511809047967,15.6209241035156,15.9348511459958,8.82160428507533,29.9502547263465
"Vital","1.5 mo.","Pa","pantothenic acid","Other B vitamins","primary","Control",2668.36382513125,2286.05168186024,3050.67596840226,50,2668.36382513125,1388.63935911877,2506.33375968029,1814.92758071707,3342.3586263068
"Vital","1.5 mo.","Pa","pantothenic acid","Other B vitamins","primary","BEP",4455.85040787682,4127.95646021385,4783.74435553978,100,4455.85040787682,1675.77310803828,4292.52011830439,3203.42370749917,5414.8239238505
"Vital","1.5 mo.","Nufa","nudifloramide (niacin catabolite)","B3 or related","primary","Control",168.789931528442,140.520733653955,197.059129402929,50,168.789931528442,102.679764454676,140.140201978697,93.6231832721115,216.106862387401
"Vital","1.5 mo.","Nufa","nudifloramide (niacin catabolite)","B3 or related","primary","BEP",368.063749039167,318.63097024029,417.496527838043,100,368.063749039166,252.636933243762,324.122037356495,171.44654578172,471.217220968662
"Vital","1.5 mo.","Fmn","flavin mononucleotide","B2","primary","Control",9.24481438724092,7.23829964950556,11.2513291249763,50,9.37610870546579,9.14870816833683,6.35830132578098,3.41772566900618,12.747118059321
"Vital","1.5 mo.","Fmn","flavin mononucleotide","B2","primary","BEP",26.4619629225186,21.6718381379881,31.2520877070492,100,26.4619629225186,24.4809712264494,20.2122964483596,10.9910950491903,40.449560048522
"Vital","1.5 mo.","Ribo","riboflavin","B2","primary","Control",8.35237126527974,6.55267184400516,10.1520706865543,50,8.35237126527974,6.53689268037091,6.19544022424597,4.05141635034603,10.085516985419
"Vital","1.5 mo.","Ribo","riboflavin","B2","primary","BEP",66.7391776899457,46.874378339535,86.6039770403564,100,66.9345609745699,102.373046800036,22.4369588676686,10.6986074242766,66.4253015246556
"Vital","1.5 mo.","T","free thiamin","B1","primary","Control",19.616300281386,17.1998703747311,22.0327301880409,50,20.2426748959223,9.81343162039348,20.3897921512163,13.7878368361686,26.3144668885175
"Vital","1.5 mo.","T","free thiamin","B1","primary","BEP",30.8199588735538,27.4853826500245,34.154535097083,100,30.9069231981408,17.1548055100276,28.785918496613,19.3795794114123,38.9931449732183
"Vital","1.5 mo.","Nmn","nicotinamide mononucleotide","B3 or related","primary","Control",823.635622515681,706.181928977946,941.089316053416,50,826.796130339831,443.294365746634,814.880235731094,547.226483121824,1103.7680010616
"Vital","1.5 mo.","Nmn","nicotinamide mononucleotide","B3 or related","primary","BEP",1250.31912747416,1130.64156960683,1369.99668534148,100,1245.71907383995,635.513259260946,1212.76069126337,841.345571445375,1550.37120261988
"Vital","1.5 mo.","A.tocopherol","α-Tocopherol","Micronutrient","primary","Control",5.22328372524396,4.73812173723798,5.70844571324993,50,5.12819153808419,2.4361947498893,4.89992172180257,3.64134301773491,6.08920258457279
"Vital","1.5 mo.","A.tocopherol","α-Tocopherol","Micronutrient","primary","BEP",6.84889088810029,6.32298077119389,7.37480100500668,100,6.89208436249015,2.84766609710843,6.57374802664229,4.742558432451,8.33484122497682
"Vital","1.5 mo.","B3","vitamin B3 ( expressed as NAM)","B3 or related","primary","Control",1170.46326814194,1026.78730544397,1314.13923083991,50,1170.46326814194,521.861783030662,1072.39938806271,771.371659619371,1476.47374697313
"Vital","1.5 mo.","B3","vitamin B3 ( expressed as NAM)","B3 or related","primary","BEP",1620.39603994427,1490.73324732664,1750.05883256189,100,1620.39603994427,662.66981300033,1528.63280090755,1133.99912718972,1876.7765784812
"Vital","1.5 mo.","Vitamin.a","Vitamin A","Micronutrient","primary","Control",0.491448365081163,0.446501917932995,0.53639481222933,50,0.491448365081162,0.163255095766743,0.462835262671259,0.390569688627785,0.599386181379603
"Vital","1.5 mo.","Vitamin.a","Vitamin A","Micronutrient","primary","BEP",0.668812030959128,0.601258379108637,0.73636568280962,100,0.668580187831466,0.346016830526611,0.592686246223753,0.442778429926953,0.831415673877081
"Vital","1.5 mo.","B1","total vitamin B1 (expressed as thiamin)","B1","primary","Control",134.572600286417,123.941573361762,145.203627211073,50,134.533472045266,41.4607569218854,133.973414222065,110.088338682605,162.02221971963
"Vital","1.5 mo.","B1","total vitamin B1 (expressed as thiamin)","B1","primary","BEP",161.141786658872,153.744700580268,168.538872737476,100,161.488022789566,38.8850680274033,161.70225549269,137.776731076689,186.994622437371
"Vital","1.5 mo.","Nr","nicotinamide riboside","B3 or related","primary","Control",352.791569131169,276.676315507696,428.906822754642,50,350.449237106158,309.925685978327,190.734685004328,143.421468275461,495.078510608879
"Vital","1.5 mo.","Nr","nicotinamide riboside","B3 or related","primary","BEP",550.035536328576,467.441562523664,632.629510133488,100,580.37442950043,595.551846153161,329.926797484502,180.858984866285,814.046028477861
"Vital","1.5 mo.","Kcal.l","Total Energy","Macronutrient","primary","Control",620.271708422676,590.036298866659,650.507117978692,50,619.899,114.547521770999,620.45,526.95,714.05
"Vital","1.5 mo.","Kcal.l","Total Energy","Macronutrient","primary","BEP",692.0147,662.835260524796,721.194139475203,100,692.0147,149.127851638292,692.75,585.145,765.55
"Vital","1.5 mo.","Fad","flavin adenine dinucleotide","B2","primary","Control",103.07002755067,82.4493739629904,123.69068113835,50,104.147332272346,81.3864968307352,82.6901072235863,56.094363703411,145.939383977622
"Vital","1.5 mo.","Fad","flavin adenine dinucleotide","B2","primary","BEP",142.457146803897,128.689500527696,156.224793080098,100,141.283600900479,74.546032791865,137.004575563361,93.3579485894135,184.319351630871
"Vital","1.5 mo.","Fat","Total Fat","Macronutrient","primary","Control",3.47549835864734,3.16455409897622,3.78644261831846,50,3.47472,1.15318596903694,3.359,2.62325,4.40025
"Vital","1.5 mo.","Fat","Total Fat","Macronutrient","primary","BEP",4.09973055388511,3.80067344242205,4.39878766534818,100,4.097804,1.53641905162819,4.0035,3.04875,4.859
"Vital","1.5 mo.","B6","vitamin B6 (expressed as PL)","B6","primary","Control",107.888671850887,91.1366993156215,124.640644386153,50,108.613305785901,66.9804024171631,93.9514060298489,67.1342330911037,129.154783596414
"Vital","1.5 mo.","B6","vitamin B6 (expressed as PL)","B6","primary","BEP",138.642146417345,124.775206066681,152.50908676801,100,138.642146417345,70.8700050612118,128.811644557152,86.031032240726,164.546569819869
"Vital","1.5 mo.","Tmp","thiamine monophosphate","B1","primary","Control",144.866441033294,131.878659682405,157.854222384182,50,144.511994948915,51.0078811327786,143.790660128654,115.621183377471,178.883119558976
"Vital","1.5 mo.","Tmp","thiamine monophosphate","B1","primary","BEP",165.525295369748,156.443380413253,174.607210326244,100,165.525295369748,46.4150953747666,165.750908083969,142.659335682259,193.662759738119
"Vital","1.5 mo.","Pl","pyridoxal","B6","primary","Control",90.311293858873,73.5177082031506,107.104879514595,50,90.3945006065508,61.9561416015804,73.6831291461295,53.5207265494366,101.730035737315
"Vital","1.5 mo.","Pl","pyridoxal","B6","primary","BEP",117.584446071628,105.003709730329,130.165182412927,100,117.584446071628,64.2965806180082,97.5727041234522,74.0319777925925,142.734177768549
"Vital","1.5 mo.","Protein","Total Protein","Macronutrient","primary","Control",1.01191967508059,0.953289828193424,1.07054952196775,50,1.01316,0.215865827564726,0.9745,0.895,1.13
"Vital","1.5 mo.","Protein","Total Protein","Macronutrient","primary","BEP",1.12473,1.05917772828611,1.19028227171389,100,1.12473,0.33501909654601,1.079,0.95275,1.227
"Vital","1.5 mo.","Nad","nicotinamide adenine dinucleotide","B3 or related","primary","Control",1679.17322225478,1297.75701415963,2060.58943034994,50,1679.17322225478,1385.385131205,1184.33230040875,815.407144333478,2145.72343625776
"Vital","1.5 mo.","Nad","nicotinamide adenine dinucleotide","B3 or related","primary","BEP",2234.06279992986,1968.30555444118,2499.82004541853,100,2234.06279992986,1358.21002013132,1954.65773086934,1248.15473773126,3128.32820182106
"Vital","1.5 mo.","Cho","Total Carbohydrates","Macronutrient","primary","Control",6.67673370696518,6.56442313538278,6.78904427854757,50,6.6725,0.42981045893771,6.764,6.5,6.963
"Vital","1.5 mo.","Cho","Total Carbohydrates","Macronutrient","primary","BEP",6.83204217073732,6.73940051179865,6.92468382967599,100,6.83156,0.478430922786966,6.9095,6.6995,7.055
"Vital","1.5 mo.","G.tocopherol","γ-Tocopherol","Micronutrient","primary","Control",0.690877129038387,0.577655119208103,0.804099138868671,50,0.690877129038387,0.411246521817682,0.574419773888352,0.3547918428132,0.910619424551541
"Vital","1.5 mo.","G.tocopherol","γ-Tocopherol","Micronutrient","primary","BEP",0.852797844907319,0.744878404653553,0.960717285161085,100,0.869026724983391,0.603469181514344,0.711344477793189,0.467680071746849,1.06577892884468
"Vital","1.5 mo.","Trp","tryptophan","B3 or related","primary","Control",385.728032870462,347.801017333516,423.655048407409,50,380.208625500639,177.912868490203,330.638108376423,248.728672183856,472.263114674845
"Vital","1.5 mo.","Trp","tryptophan","B3 or related","primary","BEP",443.028562659424,397.051667434495,489.005457884354,100,444.302961551713,238.821564453786,410.476215118662,290.120943306038,511.633081895818
"Vital","1.5 mo.","Na","Sodium","Micronutrient","primary","Control",293.311900977571,190.386355857039,396.237446098104,50,295.417501455158,379.746087324156,169.77136973594,125.934945986399,326.841395843929
"Vital","1.5 mo.","Na","Sodium","Micronutrient","primary","BEP",194.919526025975,162.808825721093,227.030226330856,100,196.602304184435,170.971381539468,148.608149231134,110.079377239798,214.775209730157
"Vital","1.5 mo.","Mo","Molybdenum","Micronutrient","primary","Control",4.12019171828635,2.95142021225792,5.28896322431478,50,4.12019171828635,4.24522773773656,3.03525382712862,1.52765970890383,4.94969674172639
"Vital","1.5 mo.","Mo","Molybdenum","Micronutrient","primary","BEP",5.38930792079574,4.45892995192571,6.31968588966577,100,5.38930792079574,4.75489831897184,3.77484368880955,1.68505539522305,8.15514516414926
"Vital","1.5 mo.","Nam","nicotinamide","B3 or related","primary","Control",391.603789202708,312.122552230379,471.085026175038,50,391.603789202708,288.692828396467,281.265421806832,207.812167541591,519.728762474856
"Vital","1.5 mo.","Nam","nicotinamide","B3 or related","primary","BEP",475.041347918127,408.930621088919,541.152074747336,100,476.322772235146,339.371819026401,386.09002544098,243.490406963855,604.733171422672
"Vital","1.5 mo.","Mg","Magnesium","Micronutrient","primary","Control",31.3573885489824,29.8629284514079,32.8518486465569,50,31.5170914934903,5.98016853202421,30.7143108192031,27.3745314930332,36.5266353904356
"Vital","1.5 mo.","Mg","Magnesium","Micronutrient","primary","BEP",29.9565118071897,28.9255271964089,30.9874964179705,100,29.9559030852542,5.27638933074478,29.2870309951895,25.8683381920323,32.7684160251021
"Vital","1.5 mo.","As","Arsenic","Micronutrient","primary","Control",0.952300605230821,0.116838977990489,1.78776223247115,50,0.96449687062108,3.18036424817087,0,0,0.708363940004131
"Vital","1.5 mo.","As","Arsenic","Micronutrient","primary","BEP",0.322780781125388,0.116742446266402,0.528819115984373,100,0.322780781125388,1.05300358009832,0,0,0
