"","VARNAME","variable_original","seq_original","label_original","MEMNAME","VISIT_ddf","TARGETVR_ddf","TESTCD_ddf","RELTIVE_ddf","N_ddf","Matched_Full"
"1079","PN_MORB_C1TREAT_1_12","pn_morb_c1treat_1_12",1238,"Treatment child morbidity: Yes, prescribed by health worker","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1086","PN_MORB_C1TREAT_2_1","pn_morb_c1treat_2_1",1239,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1088","PN_MORB_C1TREAT_2_2","pn_morb_c1treat_2_2",1240,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,276,"missing"
"1089","PN_MORB_C1TREAT_2_3","pn_morb_c1treat_2_3",1241,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,265,"missing"
"1090","PN_MORB_C1TREAT_2_4","pn_morb_c1treat_2_4",1242,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,279,"missing"
"1091","PN_MORB_C1TREAT_2_5","pn_morb_c1treat_2_5",1243,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,267,"missing"
"1092","PN_MORB_C1TREAT_2_6","pn_morb_c1treat_2_6",1244,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1093","PN_MORB_C1TREAT_2_9","pn_morb_c1treat_2_9",1245,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,168,"missing"
"1087","PN_MORB_C1TREAT_2_12","pn_morb_c1treat_2_12",1246,"Treatment child morbidity: Yes, self-medication","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1094","PN_MORB_C1TREAT_3_1","pn_morb_c1treat_3_1",1247,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1096","PN_MORB_C1TREAT_3_2","pn_morb_c1treat_3_2",1248,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,276,"missing"
"1097","PN_MORB_C1TREAT_3_3","pn_morb_c1treat_3_3",1249,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,265,"missing"
"1098","PN_MORB_C1TREAT_3_4","pn_morb_c1treat_3_4",1250,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,279,"missing"
"1099","PN_MORB_C1TREAT_3_5","pn_morb_c1treat_3_5",1251,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,267,"missing"
"1100","PN_MORB_C1TREAT_3_6","pn_morb_c1treat_3_6",1252,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1101","PN_MORB_C1TREAT_3_9","pn_morb_c1treat_3_9",1253,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,168,"missing"
"1095","PN_MORB_C1TREAT_3_12","pn_morb_c1treat_3_12",1254,"Treatment child morbidity: Yes, traditional treatment","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1102","PN_MORB_C1TREAT_4_1","pn_morb_c1treat_4_1",1255,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1104","PN_MORB_C1TREAT_4_2","pn_morb_c1treat_4_2",1256,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,276,"missing"
"1105","PN_MORB_C1TREAT_4_3","pn_morb_c1treat_4_3",1257,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,265,"missing"
"1106","PN_MORB_C1TREAT_4_4","pn_morb_c1treat_4_4",1258,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,279,"missing"
"1107","PN_MORB_C1TREAT_4_5","pn_morb_c1treat_4_5",1259,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,267,"missing"
"1108","PN_MORB_C1TREAT_4_6","pn_morb_c1treat_4_6",1260,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1109","PN_MORB_C1TREAT_4_9","pn_morb_c1treat_4_9",1261,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,168,"missing"
"1103","PN_MORB_C1TREAT_4_12","pn_morb_c1treat_4_12",1262,"Treatment child morbidity: Yes, treatment for malnutrition","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1110","PN_MORB_C1TREAT_88_1","pn_morb_c1treat_88_1",1263,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1112","PN_MORB_C1TREAT_88_2","pn_morb_c1treat_88_2",1264,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,276,"missing"
"1113","PN_MORB_C1TREAT_88_3","pn_morb_c1treat_88_3",1265,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,265,"missing"
"1114","PN_MORB_C1TREAT_88_4","pn_morb_c1treat_88_4",1266,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,279,"missing"
"1115","PN_MORB_C1TREAT_88_5","pn_morb_c1treat_88_5",1267,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,267,"missing"
"1116","PN_MORB_C1TREAT_88_6","pn_morb_c1treat_88_6",1268,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"1117","PN_MORB_C1TREAT_88_9","pn_morb_c1treat_88_9",1269,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,168,"missing"
"1111","PN_MORB_C1TREAT_88_12","pn_morb_c1treat_88_12",1270,"Treatment child morbidity: Yes. other","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1118","PN_MORB_C1TREAT_OTHER_1","pn_morb_c1treat_other_1",1271,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1120","PN_MORB_C1TREAT_OTHER_2","pn_morb_c1treat_other_2",1272,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1121","PN_MORB_C1TREAT_OTHER_3","pn_morb_c1treat_other_3",1273,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1122","PN_MORB_C1TREAT_OTHER_4","pn_morb_c1treat_other_4",1274,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1123","PN_MORB_C1TREAT_OTHER_5","pn_morb_c1treat_other_5",1275,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1124","PN_MORB_C1TREAT_OTHER_6","pn_morb_c1treat_other_6",1276,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1125","PN_MORB_C1TREAT_OTHER_9","pn_morb_c1treat_other_9",1277,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1119","PN_MORB_C1TREAT_OTHER_12","pn_morb_c1treat_other_12",1278,"Other treatment child morbidity","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1062","PN_MORB_C1RESULT_1","pn_morb_c1result_1",1279,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,5,"missing"
"1064","PN_MORB_C1RESULT_2","pn_morb_c1result_2",1280,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,7,"missing"
"1065","PN_MORB_C1RESULT_3","pn_morb_c1result_3",1281,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,8,"missing"
"1066","PN_MORB_C1RESULT_4","pn_morb_c1result_4",1282,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,20,"missing"
"1067","PN_MORB_C1RESULT_5","pn_morb_c1result_5",1283,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,21,"missing"
"1068","PN_MORB_C1RESULT_6","pn_morb_c1result_6",1284,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,30,"missing"
"1069","PN_MORB_C1RESULT_9","pn_morb_c1result_9",1285,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,19,"missing"
"1063","PN_MORB_C1RESULT_12","pn_morb_c1result_12",1286,"Morbi 1 child result","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"982","PN_MORB_C1DIAGN_1_1","pn_morb_c1diagn_1_1",1287,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",5,"no"
"984","PN_MORB_C1DIAGN_1_2","pn_morb_c1diagn_1_2",1288,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",7,"no"
"985","PN_MORB_C1DIAGN_1_3","pn_morb_c1diagn_1_3",1289,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",8,"no"
"986","PN_MORB_C1DIAGN_1_4","pn_morb_c1diagn_1_4",1290,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",20,"no"
"987","PN_MORB_C1DIAGN_1_5","pn_morb_c1diagn_1_5",1291,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",20,"no"
"988","PN_MORB_C1DIAGN_1_6","pn_morb_c1diagn_1_6",1292,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",29,"no"
"989","PN_MORB_C1DIAGN_1_9","pn_morb_c1diagn_1_9",1293,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",9,"no"
"983","PN_MORB_C1DIAGN_1_12","pn_morb_c1diagn_1_12",1294,"Diagnosis child morbidity: Malaria","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"990","PN_MORB_C1DIAGN_2_1","pn_morb_c1diagn_2_1",1295,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",5,"no"
"992","PN_MORB_C1DIAGN_2_2","pn_morb_c1diagn_2_2",1296,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",7,"no"
"993","PN_MORB_C1DIAGN_2_3","pn_morb_c1diagn_2_3",1297,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",8,"no"
"994","PN_MORB_C1DIAGN_2_4","pn_morb_c1diagn_2_4",1298,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",20,"no"
"995","PN_MORB_C1DIAGN_2_5","pn_morb_c1diagn_2_5",1299,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",20,"no"
"996","PN_MORB_C1DIAGN_2_6","pn_morb_c1diagn_2_6",1300,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",29,"no"
"997","PN_MORB_C1DIAGN_2_9","pn_morb_c1diagn_2_9",1301,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",9,"no"
"991","PN_MORB_C1DIAGN_2_12","pn_morb_c1diagn_2_12",1302,"Diagnosis child morbidity: Broncho-pneumonia","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"998","PN_MORB_C1DIAGN_3_1","pn_morb_c1diagn_3_1",1303,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",5,"no"
"1000","PN_MORB_C1DIAGN_3_2","pn_morb_c1diagn_3_2",1304,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",7,"no"
"1001","PN_MORB_C1DIAGN_3_3","pn_morb_c1diagn_3_3",1305,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",8,"no"
"1002","PN_MORB_C1DIAGN_3_4","pn_morb_c1diagn_3_4",1306,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",20,"no"
"1003","PN_MORB_C1DIAGN_3_5","pn_morb_c1diagn_3_5",1307,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",20,"no"
"1004","PN_MORB_C1DIAGN_3_6","pn_morb_c1diagn_3_6",1308,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",29,"no"
"1005","PN_MORB_C1DIAGN_3_9","pn_morb_c1diagn_3_9",1309,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",9,"no"
"999","PN_MORB_C1DIAGN_3_12","pn_morb_c1diagn_3_12",1310,"Diagnosis child morbidity: Bacterial/viral/parasitic diarrhea","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"1006","PN_MORB_C1DIAGN_4_1","pn_morb_c1diagn_4_1",1311,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",5,"no"
"1008","PN_MORB_C1DIAGN_4_2","pn_morb_c1diagn_4_2",1312,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",7,"no"
"1009","PN_MORB_C1DIAGN_4_3","pn_morb_c1diagn_4_3",1313,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",8,"no"
"1010","PN_MORB_C1DIAGN_4_4","pn_morb_c1diagn_4_4",1314,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",20,"no"
"1011","PN_MORB_C1DIAGN_4_5","pn_morb_c1diagn_4_5",1315,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",20,"no"
"1012","PN_MORB_C1DIAGN_4_6","pn_morb_c1diagn_4_6",1316,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",29,"no"
"1013","PN_MORB_C1DIAGN_4_9","pn_morb_c1diagn_4_9",1317,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",9,"no"
"1007","PN_MORB_C1DIAGN_4_12","pn_morb_c1diagn_4_12",1318,"Diagnosis child morbidity: dengue","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"1014","PN_MORB_C1DIAGN_5_1","pn_morb_c1diagn_5_1",1319,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",5,"no"
"1016","PN_MORB_C1DIAGN_5_2","pn_morb_c1diagn_5_2",1320,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",7,"no"
"1017","PN_MORB_C1DIAGN_5_3","pn_morb_c1diagn_5_3",1321,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",8,"no"
"1018","PN_MORB_C1DIAGN_5_4","pn_morb_c1diagn_5_4",1322,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",20,"no"
"1019","PN_MORB_C1DIAGN_5_5","pn_morb_c1diagn_5_5",1323,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",20,"no"
"1020","PN_MORB_C1DIAGN_5_6","pn_morb_c1diagn_5_6",1324,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",29,"no"
"1021","PN_MORB_C1DIAGN_5_9","pn_morb_c1diagn_5_9",1325,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",9,"no"
"1015","PN_MORB_C1DIAGN_5_12","pn_morb_c1diagn_5_12",1326,"Diagnosis child morbidity: dehydration","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"1022","PN_MORB_C1DIAGN_6_1","pn_morb_c1diagn_6_1",1327,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",5,"no"
"1024","PN_MORB_C1DIAGN_6_2","pn_morb_c1diagn_6_2",1328,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",7,"no"
"1025","PN_MORB_C1DIAGN_6_3","pn_morb_c1diagn_6_3",1329,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",8,"no"
"1026","PN_MORB_C1DIAGN_6_4","pn_morb_c1diagn_6_4",1330,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",20,"no"
"1027","PN_MORB_C1DIAGN_6_5","pn_morb_c1diagn_6_5",1331,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",20,"no"
"1028","PN_MORB_C1DIAGN_6_6","pn_morb_c1diagn_6_6",1332,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",29,"no"
"1029","PN_MORB_C1DIAGN_6_9","pn_morb_c1diagn_6_9",1333,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",9,"no"
"1023","PN_MORB_C1DIAGN_6_12","pn_morb_c1diagn_6_12",1334,"Diagnosis child morbidity: malnutrition","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"1038","PN_MORB_C1DIAGN_99_1","pn_morb_c1diagn_99_1",1335,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,5,"missing"
"1040","PN_MORB_C1DIAGN_99_2","pn_morb_c1diagn_99_2",1336,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,7,"missing"
"1041","PN_MORB_C1DIAGN_99_3","pn_morb_c1diagn_99_3",1337,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,8,"missing"
"1042","PN_MORB_C1DIAGN_99_4","pn_morb_c1diagn_99_4",1338,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,20,"missing"
"1043","PN_MORB_C1DIAGN_99_5","pn_morb_c1diagn_99_5",1339,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,20,"missing"
"1044","PN_MORB_C1DIAGN_99_6","pn_morb_c1diagn_99_6",1340,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,29,"missing"
"1045","PN_MORB_C1DIAGN_99_9","pn_morb_c1diagn_99_9",1341,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,9,"missing"
"1039","PN_MORB_C1DIAGN_99_12","pn_morb_c1diagn_99_12",1342,"Diagnosis child morbidity: Do not know","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1030","PN_MORB_C1DIAGN_88_1","pn_morb_c1diagn_88_1",1343,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,5,"missing"
"1032","PN_MORB_C1DIAGN_88_2","pn_morb_c1diagn_88_2",1344,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,7,"missing"
"1033","PN_MORB_C1DIAGN_88_3","pn_morb_c1diagn_88_3",1345,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,8,"missing"
"1034","PN_MORB_C1DIAGN_88_4","pn_morb_c1diagn_88_4",1346,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,20,"missing"
"1035","PN_MORB_C1DIAGN_88_5","pn_morb_c1diagn_88_5",1347,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,20,"missing"
"1036","PN_MORB_C1DIAGN_88_6","pn_morb_c1diagn_88_6",1348,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,29,"missing"
"1037","PN_MORB_C1DIAGN_88_9","pn_morb_c1diagn_88_9",1349,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,9,"missing"
"1031","PN_MORB_C1DIAGN_88_12","pn_morb_c1diagn_88_12",1350,"Diagnosis child morbidity: Other","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1046","PN_MORB_C1DIAGN_OTHER_1","pn_morb_c1diagn_other_1",1351,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",1,"missing"
"1048","PN_MORB_C1DIAGN_OTHER_2","pn_morb_c1diagn_other_2",1352,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",2,"missing"
"1049","PN_MORB_C1DIAGN_OTHER_3","pn_morb_c1diagn_other_3",1353,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",1,"missing"
"1050","PN_MORB_C1DIAGN_OTHER_4","pn_morb_c1diagn_other_4",1354,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",6,"no"
"1051","PN_MORB_C1DIAGN_OTHER_5","pn_morb_c1diagn_other_5",1355,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",5,"no"
"1052","PN_MORB_C1DIAGN_OTHER_6","pn_morb_c1diagn_other_6",1356,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",6,"no"
"1053","PN_MORB_C1DIAGN_OTHER_9","pn_morb_c1diagn_other_9",1357,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",0,"missing"
"1047","PN_MORB_C1DIAGN_OTHER_12","pn_morb_c1diagn_other_12",1358,"Other Diagnosis child morbidity","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"1054","PN_MORB_C1HOSP_1","pn_morb_c1hosp_1",1359,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M01","HOTERM",NA,"Child",275,"no"
"1056","PN_MORB_C1HOSP_2","pn_morb_c1hosp_2",1360,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M02","HOTERM",NA,"Child",276,"no"
"1057","PN_MORB_C1HOSP_3","pn_morb_c1hosp_3",1361,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M03","HOTERM",NA,"Child",265,"no"
"1058","PN_MORB_C1HOSP_4","pn_morb_c1hosp_4",1362,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M04","HOTERM",NA,"Child",279,"no"
"1059","PN_MORB_C1HOSP_5","pn_morb_c1hosp_5",1363,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M05","HOTERM",NA,"Child",267,"no"
"1060","PN_MORB_C1HOSP_6","pn_morb_c1hosp_6",1364,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M06","HOTERM",NA,"Child",275,"no"
"1061","PN_MORB_C1HOSP_9","pn_morb_c1hosp_9",1365,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M09","HOTERM",NA,"Child",168,"no"
"1055","PN_MORB_C1HOSP_12","pn_morb_c1hosp_12",1366,"Hospitalisation child","MISAME3_WIDE","Post Natal FU M12","HOTERM",NA,"Child",0,"missing"
"1361","SECTION_12","SECTION_12",1367,"SECTION_12","MISAME3_WIDE",NA,NA,NA,NA,250,"missing"
"1","BC_CFFM","bc_cFFM",1368,"Neonate fat-free mass (kg)","MISAME3_WIDE","Post Natal FU","FFMKG",NA,NA,231,"yes"
"4","BC_CFM","bc_cFM",1369,"Neonate fat-mass (kg)","MISAME3_WIDE","Post Natal FU","FMKG",NA,NA,231,"yes"
"3","BC_CFFM_PER","bc_cFFM_per",1370,"Neonate fat-free mass percentage","MISAME3_WIDE","Post Natal FU","FFMPCT",NA,NA,231,"yes"
"6","BC_CFM_PER","bc_cFM_per",1371,"Neonate fat-mass percentage","MISAME3_WIDE","Post Natal FU","FMPCT",NA,NA,231,"yes"
"2","BC_CFFM_INDEX","bc_cFFM_index",1372,"Neonate fat-free mass index","MISAME3_WIDE","Post Natal FU","FFMINDEX",NA,NA,231,"yes"
"5","BC_CFM_INDEX","bc_cFM_index",1373,"Neonate fat-mass index","MISAME3_WIDE","Post Natal FU","FMINDEX",NA,NA,231,"yes"
"9","BC_WFFM","bc_wFFM",1374,"Maternal fat-free mass (kg)","MISAME3_WIDE","Post Natal FU","FFMKG",NA,"Mother",109,"yes"
"12","BC_WFM","bc_wFM",1375,"Maternal fat-mass (kg)","MISAME3_WIDE","Post Natal FU","FMKG",NA,"Mother",109,"yes"
"11","BC_WFFM_PER","bc_wFFM_per",1376,"Maternal fat-free mass percentage","MISAME3_WIDE","Post Natal FU","FFMPCT",NA,"Mother",109,"yes"
"14","BC_WFM_PER","bc_wFM_per",1377,"Maternal fat-mass percentage","MISAME3_WIDE","Post Natal FU","FMPCT",NA,"Mother",109,"yes"
"10","BC_WFFM_INDEX","bc_wFFM_index",1378,"Maternal fat-free mass index","MISAME3_WIDE","Post Natal FU","FFMINDEX",NA,"Mother",109,"yes"
"13","BC_WFM_INDEX","bc_wFM_index",1379,"Maternal fat-mass index","MISAME3_WIDE","Post Natal FU","FMINDEX",NA,"Mother",109,"yes"
"8","BC_WBMI","bc_wbmi",1380,"Maternal body mass index","MISAME3_WIDE","Post Natal FU","BMI",NA,"Mother",109,"yes"
"7","BC_MEASUREMENT_DAYS","bc_measurement_days",1381,"Number of days after birth body composition was measured","MISAME3_WIDE","Post Natal FU","AGEDAYS",NA,NA,244,"yes"
"19","COMP_IFACOMPLIANCE_PRENATAL","comp_IFAcompliance_prenatal",1382,"Iron folic acid compliance during pregnancy (%)","MISAME3_WIDE","Treatment Compliance","FACID, GFSTRESN","FACICOMP","Mother",288,"yes"
